key	enrichment_score	unadjusted_p_value	adjusted_q_value	associated_groups	accession	function	p_HL	N_HL	p_LLI	N_LLI	p_LLIILLIII	N_LLIILLIII	p_LLIV	N_LLIV
func_7ed024f8786d	56.25517687997035	3.705858998959159e-12	2.581928082171113e-13	LLIILLIII	221359.RS9916_34097,585425.KR52_05610,166314.Syncc8109_2180,221360.RS9917_08781,59931.WH7805_12993	COG0491 Zn-dependent hydrolases,  including glyoxylases	0	78	0	31	0.4545454545454546	11	0	10
func_a5b3c9c65db5	56.25517687997035	3.705858998959159e-12	2.581928082171113e-13	LLIILLIII	1499499.EV06_1919,93059.P9211_15011,1499498.EV05_0087	Histidine kinase	0	78	0	31	0.4545454545454546	11	0	10
func_b7102030ee92	56.25517687997035	3.705858998959159e-12	2.581928082171113e-13	LLIILLIII	1499498.EV05_0531,167539.Pro_0531	Creatinine amidohydrolase	0	78	0	31	0.4545454545454546	11	0	10
func_cc5e05c2de4d	56.25517687997035	3.705858998959159e-12	2.581928082171113e-13	LLIILLIII	1499499.EV06_1920,1499498.EV05_0088,167539.Pro_1542,93059.P9211_15001	CheY-like receiver and wHTH DNA-binding domains	0	78	0	31	0.4545454545454546	11	0	10
func_dd53105b34d4	56.25517687997035	3.705858998959159e-12	2.581928082171113e-13	LLIILLIII	1499499.EV06_0389,1499498.EV05_0656	Glutaredoxin-like domain (DUF836)	0	78	0	31	0.4545454545454546	11	0	10
func_01c0ea952a55	56.04574768189054	4.1075547840798e-12	2.8560605571596225e-13	LLI,LLIV	69042.WH5701_03214,243365.CV_0515,166318.Syn8016DRAFT_2913,32051.SynWH7803_0119,84588.SYNW0084,1122201.AUAZ01000004_gene3312,1173024.KI912150_gene1272	Gkycosyl transferase family 4 group	0	78	0.06451612903225806	31	0	11	0.6	10
func_38e7128bd72b	55.60625527341383	5.097609975674474e-12	3.537375734597236e-13	HL,LLIV	74547.PMT_0413,74547.PMT_0742,1499502.EV12_0992,247490.KSU1_C1256,498761.HM1_1164,1471459.JFLJ01000134_gene1256,1499502.EV12_2585	FAD dependent oxidoreductase	0.16666666666666666	78	0	31	0	11	1	10
func_e58cd83706a7	54.98329542260714	6.922742905591881e-12	4.794298496752968e-13	HL,LLI	146891.A9601_03931,1501269.EW15_0478,1501268.EW14_0411,59926.EV02_0853,167548.EU98_0798,59925.EU91_0539,93057.EU95_0718,167542.P9515_03991,167546.P9301_03921,93060.P9215_03961,59921.EU92_1170,167550.EV00_0798,1471522.JFNU01000004_gene319	Deoxyribodipyrimidine photo-lyase	0.782051282051282	78	0.2258064516129032	31	0	11	0	10
func_ddecdb3d4f4b	54.59402364240786	8.381429983587586e-12	5.792939554074833e-13	HL,LLI,LLIV	1280380.KR100_08225,1499502.EV12_0952	Sodium:dicarboxylate symporter family	0.01282051282051282	78	0.03225806451612903	31	0	11	0.6	10
func_e7185927256d	54.166667304586866	1.0338806941414057e-11	7.131600936958863e-13	HL	59926.EV02_0078,167546.P9301_07841,1501268.EW14_0812,146891.A9601_07841,167548.EU98_0405	mRNA 3-end processing factor	0.6410256410256411	78	0	31	0	11	0	10
func_a2671d3443a7	54.03011229828524	1.1055899117949032e-11	7.589089836738987e-13	HL,LLIILLIII,LLIV	1137281.D778_00087,63737.Npun_F4852,1499502.EV12_1730,1380600.AUYN01000001_gene2263,441768.ACL_1049,1408323.JQKK01000012_gene888,269796.Rru_A3102,74547.PMT_1908,411471.SUBVAR_05332,1381123.AYOD01000011_gene2847,1501268.EW14_1485,99598.Cal7507_2077,717231.Flexsi_0364,533240.CRC_03352	Bacterial sugar transferase	0.15384615384615383	78	0	31	0.09090909090909093	11	1	10
func_9d4a2558d98f	54.02794812902682	1.1067655130846507e-11	7.589089836738987e-13	HL,LLI,LLIV	1499502.EV12_2362,59925.EU91_0861,59921.EU92_0676,146891.A9601_08901,167548.EU98_0549,93057.EU95_0265,1501268.EW14_0919,74547.PMT_2231,1501269.EW15_1982,74545.EU96_0480,74546.PMT9312_0831,59926.EV02_0181,59919.PMM0968,167546.P9301_08881,167555.NATL1_19211,93060.P9215_09201	ureF :: Required for maturation of urease via the functional incorporation of the urease nickel metallocenter	0.8333333333333334	78	0.967741935483871	31	0	11	1	10
func_e278787d1e58	54.02794812902682	1.1067655130846507e-11	7.589089836738987e-13	HL,LLI,LLIV	1499502.EV12_2363,74545.EU96_0481,167546.P9301_08891,59921.EU92_0677,1501268.EW14_0920,93057.EU95_0264,59925.EU91_0862,93060.P9215_09211,59919.PMM0967,167555.NATL1_19221,167548.EU98_0550,74547.PMT_2232,59926.EV02_0182,1501269.EW15_1983,167550.EV00_1467,74546.PMT9312_0832	ureE :: Involved in urease metallocenter assembly. Binds nickel. Probably functions as a nickel donor during metallocenter assembly	0.8333333333333334	78	0.967741935483871	31	0	11	1	10
func_6d3285e65997	53.8935737898094	1.1822597336018393e-11	8.090763966963729e-13	HL,LLIV	1471459.JFLJ01000130_gene1499,146891.A9601_12341,74547.PMT_1655,1499502.EV12_0386	Sigma-70,  region 4	0.05128205128205128	78	0	31	0	11	0.7	10
func_c7e9b56c1922	53.21653420988413	1.648474273897906e-11	1.1259083872168737e-12	HL,LLIILLIII,LLIV	167546.P9301_15721,167548.EU98_1657,74545.EU96_1709,1499499.EV06_1407,59926.EV02_1583,74547.PMT_0797,74546.PMT9312_1473,167550.EV00_0959,1499502.EV12_2521,93060.P9215_16141,167539.Pro_1208,1501268.EW14_1688	Fatty acid desaturase	0.7307692307692307	78	0	31	0.5454545454545454	11	0.9	10
func_9e1534d6935c	53.15138696678154	1.702049573989909e-11	1.1602164414366303e-12	HL,LLI,LLIV	1499502.EV12_2242,74547.PMT_2146,1499502.EV12_2236,59926.EV02_1825	CHASE2	0.03846153846153846	78	0.03225806451612903	31	0	11	0.7	10
func_2e29eaa5214e	52.5625432402217	2.272508960125251e-11	1.5460374895721413e-12	LLIILLIII,LLIV	1499502.EV12_3014	ferrous iron binding	0	78	0	31	0.09090909090909093	11	0.5	10
func_d7ad2e899c4e	50.89924703272337	5.139948861841783e-11	3.4899764042589563e-12	HL,LLIILLIII	59919.PMM0710,59921.EU92_0929,93057.EU95_1131,74545.EU96_0370,1501268.EW14_1294,146891.A9601_07741,167550.EV00_1588,59925.EU91_0742,93059.P9211_06851,167542.P9515_12191,167546.P9301_07741,93060.P9215_08081	pstS :: Belongs to the PstS family	0.6410256410256411	78	0	31	0.09090909090909093	11	0	10
func_8694c64139ba	50.10567779495424	7.585700389978112e-11	5.130538052796328e-12	LLI	64471.sync_2887	ntrP :: Nitrate nitrite transporter	0	78	0.4516129032258064	31	0	11	0	10
func_dabd2fa53f76	50.10567779495424	7.585700389978112e-11	5.130538052796328e-12	LLI	585423.KR49_08640,64471.sync_2888	narB :: Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	0	78	0.4516129032258064	31	0	11	0	10
func_9ab26b07163a	49.20820505123511	1.1778879600790156e-10	7.951067791425399e-12	HL,LLIV	1471459.JFLJ01000219_gene649,59919.PMM1403,74547.PMT_0036,1471522.JFNU01000219_gene474	HNH endonuclease HNH nuclease	0.21794871794871795	78	0	31	0	11	1	10
func_1383cde62ea9	49.08663384370859	1.2502196703321986e-10	8.422939693351435e-12	HL,LLIV	477184.KYC_19924,41431.PCC8801_3334,292564.Cyagr_2192	rfbG :: CDP-glucose 4,6-dehydratase	0.0641025641025641	78	0	31	0	11	0.7	10
func_5dda2f29313a	48.32687461172472	1.8143032745177819e-10	1.2199577083131285e-11	HL,LLI,LLIV	1499502.EV12_1741,99598.Cal7507_5297,1121374.KB891586_gene2458,565045.NOR51B_2626,74547.PMT_1925,221359.RS9916_38477,69042.WH5701_01755,887327.HMPREF0476_1106,110662.Syncc9605_0175,1449351.RISW2_17185	kdsA :: Belongs to the KdsA family	0.07692307692307693	78	0.16129032258064516	31	0	11	0.9	10
func_b5ff69c722e4	46.87468081031988	3.69561608927605e-10	2.4801668521466033e-11	HL,LLI,LLIV	98439.AJLL01000061_gene624,167555.NATL1_20991,292564.Cyagr_2690,1499502.EV12_0301,1499502.EV12_1522,1471522.JFNU01000223_gene795,1501269.EW15_2169,74547.PMT_0078	PPIC-type PPIASE domain	0.03846153846153846	78	0.3225806451612903	31	0	11	0.8	10
func_9b348da0be9d	46.702487417197176	4.02078789792986e-10	2.6931838221746458e-11	HL,LLI,LLIILLIII	146891.A9601_10751,1501269.EW15_1102,59926.EV02_0368,59919.PMM0993,74546.PMT9312_1000,74545.EU96_0248,167550.EV00_0096,93057.EU95_1009,93060.P9215_11051,59925.EU91_1045,59921.EU92_1259,1471522.JFNU01000139_gene1788,167555.NATL1_10841,167542.P9515_10721,167548.EU98_1264,167546.P9301_10751,1501268.EW14_1108	Belongs to the peptidase S51 family	0.8717948717948718	78	0.8387096774193549	31	0.3636363636363637	11	0	10
func_ad10e57c02ac	46.11079657572212	5.372034039962077e-10	3.591335601318433e-11	HL,LLI,LLIILLIII	167555.NATL1_09291,1499498.EV05_1855,59926.EV02_0201,167539.Pro_0746,74545.EU96_0499,1499499.EV06_0923,93059.P9211_06941,1501269.EW15_0947,1501268.EW14_0940,59921.EU92_1426	spoIIAA :: Belongs to the anti-sigma-factor antagonist family	0.3717948717948718	78	0.9032258064516128	31	1	11	0	10
func_65be2e3ac82a	46.06756729334875	5.486943816528874e-10	3.661101440431461e-11	LLI,LLIILLIII	167539.Pro_1574	cysR :: - catabolite gene activator and regulatory subunit of cAMP-dependent protein	0	78	0.03225806451612903	31	0.4545454545454546	11	0	10
func_5d03bf688c92	45.62602033510712	6.810917755658375e-10	4.5270962256012175e-11	HL,LLIILLIII	167539.Pro_0708,1499499.EV06_0882,317936.Nos7107_4712	N-6 DNA Methylase	0.01282051282051282	78	0	31	0.4545454545454546	11	0	10
func_7842299e8019	45.62602033510712	6.810917755658375e-10	4.5270962256012175e-11	HL,LLIILLIII	146891.A9601_12961,1499499.EV06_1935,1499498.EV05_1952	Uncharacterized ACR,  YdiU/UPF0061 family	0.01282051282051282	78	0	31	0.4545454545454546	11	0	10
func_ed921b0f9d84	45.48767177531236	7.288118210082277e-10	4.835020412247471e-11	LLI,LLIILLIII	167555.NATL1_11601,1499499.EV06_1908,1499498.EV05_0068,1501269.EW15_1473,93059.P9211_14971	Elongation factor Tu domain 2	0	78	0.3870967741935484	31	0.5454545454545454	11	0	10
func_142286a9288a	43.983141020805505	1.521678617300117e-9	1.0075723561238835e-10	LLI,LLIV	167555.NATL1_20971	peptidase inhibitor activity	0	78	0.4516129032258064	31	0	11	0.3	10
func_a5c4a50ec357	43.663100559075346	1.7795117476187616e-9	1.1760509814068403e-10	HL,LLI,LLIILLIII	167555.NATL1_13551,1501268.EW14_1363,167539.Pro_1516,93057.EU95_0355	High light inducible	0.8974358974358975	78	0.7741935483870968	31	0.5454545454545454	11	0	10
func_068c158e1b70	43.32682362814528	2.0975675140648053e-9	1.38361351918635e-10	HL,LLI	1501269.EW15_1850,1501268.EW14_1713,167555.NATL1_17931,93060.P9215_16281	SURF4 family	0.21794871794871795	78	0.7741935483870968	31	0	11	0	10
func_fb13cb02f67b	42.680339681026624	2.877238340643419e-9	1.894304610705392e-10	HL,LLIV	74547.PMT_0999,167550.EV00_1587	Major facilitator superfamily	0.02564102564102564	78	0	31	0	11	0.5	10
func_e0c3d4dceeec	41.80976135167703	4.402938491545505e-9	2.8932988113695164e-10	HL,LLIILLIII,LLIV	1499499.EV06_1524,1499502.EV12_0023,74547.PMT_1048,1501268.EW14_1257	psbY :: Manganese-binding polypeptide with L-arginine metabolizing enzyme activity. Component of the core of photosystem II	0.28205128205128205	78	0	31	0.09090909090909093	11	1	10
func_dbdd30967432	41.28580187145133	5.687267686379367e-9	3.7302040614094564e-10	HL,LLI,LLIV	74547.PMT_0553,1226994.AMZB01000081_gene191,1249975.JQLP01000003_gene173,1089552.KI911559_gene3154,935948.KE386494_gene669,98439.AJLL01000009_gene4037,93057.EU95_0726,1499502.EV12_2813,929703.KE386491_gene2630,74545.EU96_1348,1337936.IJ00_16845	ATPases associated with a variety of cellular activities	0.15384615384615383	78	0.1935483870967742	31	0	11	1	10
func_4f9739745d42	40.51825995189558	8.273405615165233e-9	5.416179384771714e-10	HL,LLI,LLIILLIII	59921.EU92_0968,167539.Pro_1091,1501268.EW14_1244,1499499.EV06_1287,1501269.EW15_1536,93059.P9211_10821,1499498.EV05_1476,167555.NATL1_14761	ste14 :: Alternative locus ID	0.358974358974359	78	0.935483870967742	31	0.6363636363636364	11	0	10
func_e91e646cb20a	40.4507875257994	8.550480935043141e-9	5.587024998745021e-10	HL,LLI,LLIV	167555.NATL1_00731,1499502.EV12_1309,1501269.EW15_2039,1501269.EW15_2194,1501269.EW15_1673,167548.EU98_2005	Glycosyl transferase family 41	0.0641025641025641	78	0.5806451612903226	31	0	11	0.3	10
func_17150f5c8cf2	40.337188722897686	9.038070684543621e-9	5.894523370336362e-10	HL,LLI,LLIILLIII	59919.PMM1496,146891.A9601_16111,1471459.JFLJ01000156_gene919,59925.EU91_1663,167548.EU98_1288,167546.P9301_14321,74546.PMT9312_1311,167546.P9301_16871,1501268.EW14_1269,167555.NATL1_09561,1501269.EW15_0973,59921.EU92_0494,1499498.EV05_1102,167539.Pro_0059,93060.P9215_12601,1499499.EV06_0742,93059.P9211_14261,167542.P9515_16761	COG1807 4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferases of PMT family Cell envelope biogenesis,  outer membrane	0.8205128205128205	78	0.935483870967742	31	0.7272727272727273	11	0	10
func_8cccf97805ea	39.74418091231027	1.2072006212666813e-8	7.85844890795588e-10	LLI,LLIILLIII	167539.Pro_0916,167539.Pro_1291	LysM domain	0	78	0.06451612903225806	31	0.4545454545454546	11	0	10
func_36b6c4f67cff	39.5022576072794	1.3584665503645013e-8	8.826576404003859e-10	HL,LLI,LLIILLIII	1501268.EW14_1345,93057.EU95_0337,146891.A9601_12891,167550.EV00_1241,1501269.EW15_0920,74545.EU96_1428,74546.PMT9312_1219,93060.P9215_13251,93059.P9211_11901,59925.EU91_1356,167555.NATL1_09041,1499499.EV06_1404,1499498.EV05_1363,1471459.JFLJ01000130_gene1520,167542.P9515_12521,59921.EU92_0156,167546.P9301_12961,167539.Pro_1203	mntH :: COG1914 Mn2 and Fe2 transporters of the NRAMP family Inorganic ion transport and metabolism	0.41025641025641024	78	0.9032258064516128	31	0.9090909090909092	11	0	10
func_49f88bb3bc82	39.06952087852338	1.6777914868607603e-8	1.0880999669602317e-9	HL,LLI,LLIILLIII	59921.EU92_1376,93059.P9211_08571,167555.NATL1_09761,59925.EU91_0929,167548.EU98_0617,167539.Pro_0978,1499498.EV05_1699,146891.A9601_09581,59926.EV02_0250,1499499.EV06_1169,1499498.EV05_1645,167539.Pro_0932,1501268.EW14_0989,1499499.EV06_1123	Alkyl hydroperoxide reductase subunit C-like protein	0.7307692307692307	78	0.967741935483871	31	0.9090909090909092	11	0	10
func_fa88e45f5e5e	38.96313895235692	1.7671552127797274e-8	1.1439169603361213e-9	HL,LLI,LLIV	1122185.N792_04990,1501268.EW14_1493,167555.NATL1_18221,1201290.M902_0626,1501269.EW15_1369,585425.KR52_01015	PFAM glycosyl transferase family 9	0.0641025641025641	78	0.5483870967741935	31	0	11	0.1	10
func_3367e22219d7	38.936273661512544	1.7904648514231903e-8	1.15684748509011e-9	LLI,LLIV	110662.Syncc9605_2293,110663.KI911558_gene927,84588.SYNW1273	TPR repeat	0	78	0.03225806451612903	31	0	11	0.4	10
func_41e9f8c21ffc	38.59945318380686	2.1101306743504765e-8	1.3608544186079729e-9	HL,LLIV	32051.SynWH7803_0133,166318.Syn8016DRAFT_1817,585423.KR49_09400,74546.PMT9312_1164,84588.SYNW0083,221359.RS9916_35122,102232.GLO73106DRAFT_00011910	Sulfotransferase domain	0.0641025641025641	78	0	31	0	11	0.6	10
func_bc18553c9479	38.410667619088194	2.313611205428458e-8	1.4893137753694526e-9	HL,LLIV	74547.PMT_0304,999541.bgla_1g31800	DNA excision	0.01282051282051282	78	0	31	0	11	0.4	10
func_6f3c142cf255	38.098124297380096	2.6944514625631093e-8	1.731255625312933e-9	HL,LLI,LLIILLIII	167539.Pro_0062,1499499.EV06_0739,166318.Syn8016DRAFT_1827	COGs COG1807 4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferase of PMT family	0.01282051282051282	78	0.03225806451612903	31	0.4545454545454546	11	0	10
func_fa9849bcbd92	37.36436267361149	3.852915643314599e-8	2.471023229640176e-9	HL,LLIILLIII,LLIV	74545.EU96_1878,59919.PMM1104,1410653.JHVC01000008_gene3170,74545.EU96_1554,146891.A9601_12101,167548.EU98_0245,59925.EU91_1084,1499498.EV05_0066,167542.P9515_11951,74547.PMT_0110,93057.EU95_1475,167546.P9301_14431,74546.PMT9312_1115,59926.EV02_0511,167542.P9515_14071,93060.P9215_12401,167546.P9301_12111	methyltransferase activity	0.5769230769230769	78	0	31	0.18181818181818185	11	0.1	10
func_cbee87453334	37.29341119892263	3.988450419702526e-8	2.553227443773575e-9	HL,LLI,LLIV	1499502.EV12_1519,388467.A19Y_4638,59926.EV02_1819,1501269.EW15_0486,1280380.KR100_12175,1499502.EV12_1107,74547.PMT_1875,69042.WH5701_13950,1501269.EW15_1303,74547.PMT_2051,1501269.EW15_1639,59925.EU91_1400,118163.Ple7327_4539,59919.PMM1416,74547.PMT_2052,74547.PMT_1876,84588.SYNW2304,167555.NATL1_00961,1280380.KR100_02385,1499502.EV12_0193,74547.PMT_2054,167555.NATL1_00651,167555.NATL1_00841	calcium- and calmodulin-responsive adenylate cyclase activity	0.10256410256410256	78	0.4516129032258064	31	0	11	0.8	10
func_ad66ed80f204	36.9575867241846	4.697442076593744e-8	3.0015542465282592e-9	HL,LLI,LLIV	631454.N177_2202,59919.PMM0371,1499502.EV12_0926,1471522.JFNU01000200_gene465,1471459.JFLJ01000129_gene1071,59926.EV02_0435,1499502.EV12_2812,118166.JH976537_gene465,74547.PMT_0554	Binding-protein-dependent transport system inner membrane component	0.358974358974359	78	0.06451612903225806	31	0	11	1	10
func_252095f83bd5	36.187185800522826	6.836112804089684e-8	4.360084573722212e-9	LLI,LLIILLIII,LLIV	1501269.EW15_2038,110663.KI911558_gene1816	Prolyl 4-hydroxylase alpha subunit homologues.	0	78	0.3870967741935484	31	0.09090909090909093	11	0.4	10
func_bdf8cb583703	35.539265144744924	9.370928346673758e-8	5.9658277172409064e-9	HL,LLI	585425.KR52_02660,59926.EV02_0437,167548.EU98_0173,316278.SynRCC307_2485,59919.PMM0373,1501269.EW15_0074,167555.NATL1_00701	cynS :: Catalyzes the reaction of cyanate with bicarbonate to produce ammonia and carbon dioxide	0.07692307692307693	78	0.5161290322580645	31	0	11	0	10
func_fa6f42e3e6ef	35.00317921961016	1.2163670202174606e-7	7.729592280837939e-9	LLI,LLIILLIII	110663.KI911558_gene899,1499498.EV05_1831,93059.P9211_07201	psb28 :: Psb28 protein	0	78	0.03225806451612903	31	0.3636363636363637	11	0	10
func_868247f9af8d	34.72376070030746	1.3934500093227557e-7	8.838705407072888e-9	HL,LLIILLIII	1501268.EW14_1579,167548.EU98_1773,74546.PMT9312_1374,1499498.EV05_1212,93059.P9211_13261,93060.P9215_15051,1499499.EV06_0099	ispF :: Involved in the biosynthesis of isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP), two major building blocks of isoprenoid compounds. Catalyzes the conversion of 4- diphosphocytidyl-2-C-methyl-D-erythritol 2-phosphate (CDP-ME2P) to 2-C-methyl-D-erythritol 2,4-cyclodiphosphate (ME-CPP) with a corresponding release of cytidine 5-monophosphate (CMP)	0.10256410256410256	78	0	31	0.6363636363636364	11	0	10
func_863a72441001	34.59677808853137	1.4822181436869637e-7	9.384608490347279e-9	LLI	167555.NATL1_15621,111780.Sta7437_0443	TIGRFAM TIGR03643 family protein	0	78	0.3225806451612903	31	0	11	0	10
func_890d6bebc36c	34.55827532995442	1.5102331460775097e-7	9.544567331798214e-9	LLI,LLIV	321327.CYA_2292,316278.SynRCC307_0085,221359.RS9916_38002,69042.WH5701_03179,313625.BL107_06244	wecD :: COG0454 Histone acetyltransferase HPA2 and related acetyltransferases	0	78	0.3548387096774194	31	0	11	0.1	10
func_ad1285e830a8	34.480287004480516	1.5686085320997824e-7	9.895471130785424e-9	HL	167548.EU98_0521,74545.EU96_1342,167546.P9301_12451,59919.PMM0721,167548.EU98_0526,1501268.EW14_1523	Myosin N-terminal SH3-like domain	0.47435897435897434	78	0	31	0	11	0	10
func_6d6b78a95c83	32.318486045057035	4.4839307943977115e-7	2.8235266736927382e-8	LLI,LLIILLIII	167539.Pro_0043,1499499.EV06_0755,1501269.EW15_0058	NADPH-dependent FMN reductase	0	78	0.1935483870967742	31	0.4545454545454546	11	0	10
func_f5bfc1efbe88	31.219329973583136	7.642887734795056e-7	4.8039999620751723e-8	HL,LLIV	330214.NIDE2332,59926.EV02_1746,292415.Tbd_1876	Thiamine pyrophosphate enzyme,  N-terminal TPP binding domain	0.02564102564102564	78	0	31	0	11	0.4	10
func_32b59e9c15bf	31.078744406538444	8.182062065240456e-7	5.133602418764379e-8	HL,LLI,LLIV	74547.PMT_0291,1501268.EW14_0161	C3HC4 type (RING finger)	0.01282051282051282	78	0.03225806451612903	31	0	11	0.4	10
func_33105b0dacee	30.986237669741254	8.557387602680184e-7	5.3593982677594466e-8	HL,LLI,LLIILLIII	110663.KI911558_gene934,316279.Syncc9902_0303,84588.SYNW1320,221359.RS9916_38692,1499499.EV06_2057,167539.Pro_1471	DUF218 domain	0.02564102564102564	78	0.1935483870967742	31	0.5454545454545454	11	0	10
func_456ab2eb3984	30.92141361360488	8.830589279559742e-7	5.520536622571453e-8	LLI,LLIV	1501269.EW15_1637	PKHD-type hydroxylase	0	78	0.3225806451612903	31	0	11	0.1	10
func_68a57a7b5435	30.87976849993153	9.010678098139189e-7	5.6229895464070774e-8	LLI	32051.SynWH7803_1355,99598.Cal7507_1745	psb28 :: Belongs to the Psb28 family	0	78	0.2903225806451613	31	0	11	0	10
func_229914471bb6	30.050084596554893	1.3469811408682358e-6	8.390559330911903e-8	HL,LLI,LLIILLIII	1499499.EV06_0870,167539.Pro_0696	T5orf172 domain	0.0641025641025641	78	0.03225806451612903	31	0.5454545454545454	11	0	10
func_5ec3a3e1b9d6	29.458553417477646	1.7937348665292954e-6	1.1153435080221078e-7	HL,LLI,LLIILLIII	59919.PMM1027,1471522.JFNU01000004_gene327,59926.EV02_1841,167548.EU98_1965,1501269.EW15_1349,74545.EU96_1754,167542.P9515_11191,167555.NATL1_12461,93057.EU95_0349,59925.EU91_1345,1499499.EV06_0804,93060.P9215_16791,1501268.EW14_1357	Inward rectifier potassium channel	0.7435897435897436	78	0.8064516129032258	31	0.3636363636363637	11	0	10
